gkz,bezirkname,alle Krebsarten:diff_rate,alle Krebsarten:rate,alle Krebsarten:rate_at,Bauchspeicheldrüsenkrebs:diff_rate,Bauchspeicheldrüsenkrebs:rate,Bauchspeicheldrüsenkrebs:rate_at,Brustkrebs:diff_rate,Brustkrebs:rate,Brustkrebs:rate_at,Darmkrebs:diff_rate,Darmkrebs:rate,Darmkrebs:rate_at,Eierstockkrebs:diff_rate,Eierstockkrebs:rate,Eierstockkrebs:rate_at,Leukämie:diff_rate,Leukämie:rate,Leukämie:rate_at,Lungenkrebs:diff_rate,Lungenkrebs:rate,Lungenkrebs:rate_at,Magenkrebs:diff_rate,Magenkrebs:rate,Magenkrebs:rate_at,Prostatakrebs:diff_rate,Prostatakrebs:rate,Prostatakrebs:rate_at
703,Innsbruck-Land,-18.330000000000013,231.91,250.24,0.9800000000000004,19.94,18.96,0.389999999999997,19.81,19.42,-5.159999999999997,22.17,27.33,-1.08,4.97,6.05,-2.210000000000001,7.01,9.22,-3.1700000000000017,42.73,45.9,0.5600000000000005,11.76,11.2,-1.0899999999999999,13.27,14.36
704,Kitzbühel,-31.939999999999998,218.3,250.24,-3.8400000000000016,15.12,18.96,-4.230000000000002,15.19,19.42,-2.469999999999999,24.86,27.33,3.250000000000001,9.3,6.05,-2.7600000000000007,6.46,9.22,-7.799999999999997,38.1,45.9,-0.3999999999999986,10.8,11.2,-1.3399999999999999,13.02,14.36
705,Kufstein,-34.53,215.71,250.24,-2.240000000000002,16.72,18.96,-2.91,16.51,19.42,-8.349999999999998,18.98,27.33,1.1900000000000004,7.24,6.05,-0.2599999999999998,8.96,9.22,-5.490000000000002,40.41,45.9,-0.7099999999999991,10.49,11.2,-4.1,10.26,14.36
706,Landeck,-6.02000000000001,244.22,250.24,-0.7699999999999996,18.19,18.96,-4.120000000000001,15.3,19.42,-5,22.33,27.33,0.8700000000000001,6.92,6.05,0.16000000000000014,9.38,9.22,5,50.9,45.9,-0.6699999999999999,10.53,11.2,0.8500000000000014,15.21,14.36
707,Lienz,-20.02000000000001,230.22,250.24,1.7899999999999991,20.75,18.96,-2.330000000000002,17.09,19.42,-6.199999999999999,21.13,27.33,1.63,7.68,6.05,-1.2400000000000002,7.98,9.22,-5.07,40.83,45.9,3.58,14.78,11.2,-4.33,10.03,14.36
708,Reutte,-7.010000000000019,243.23,250.24,-0.9100000000000001,18.05,18.96,-0.07000000000000028,19.35,19.42,2.9700000000000024,30.3,27.33,1.4100000000000001,7.46,6.05,2.6999999999999993,11.92,9.22,2.3599999999999994,48.26,45.9,-0.5699999999999985,10.63,11.2,-2.51,11.85,14.36
709,Schwaz,-20.409999999999997,229.83,250.24,-3.960000000000001,15,18.96,-2.8200000000000003,16.6,19.42,-7.579999999999998,19.75,27.33,-0.04999999999999982,6,6.05,-0.030000000000001137,9.19,9.22,1.8999999999999986,47.8,45.9,1.6900000000000013,12.89,11.2,-2.3200000000000003,12.04,14.36
801,Bludenz,-4.240000000000009,246,250.24,-4.530000000000001,14.43,18.96,-0.05000000000000071,19.37,19.42,-4.569999999999997,22.76,27.33,-1.3099999999999996,4.74,6.05,-2.9800000000000004,6.24,9.22,4.25,50.15,45.9,1.4700000000000006,12.67,11.2,0.7900000000000009,15.15,14.36
802,Bregenz,-20.060000000000002,230.18,250.24,-4.600000000000001,14.36,18.96,-1.0900000000000034,18.33,19.42,-3.9099999999999966,23.42,27.33,-0.6899999999999995,5.36,6.05,-1.0300000000000011,8.19,9.22,-3.710000000000001,42.19,45.9,-1.2899999999999991,9.91,11.2,1.08,15.44,14.36
803,Dornbirn,-15.830000000000013,234.41,250.24,-5.790000000000001,13.17,18.96,-1.1000000000000014,18.32,19.42,-0.4599999999999973,26.87,27.33,-1.2699999999999996,4.78,6.05,-2.4000000000000004,6.82,9.22,2.5900000000000034,48.49,45.9,-2.0299999999999994,9.17,11.2,0.0600000000000005,14.42,14.36
804,Feldkirch,-21.74000000000001,228.5,250.24,-3.66,15.3,18.96,-0.7600000000000016,18.66,19.42,-3.259999999999998,24.07,27.33,-0.6499999999999995,5.4,6.05,-0.370000000000001,8.85,9.22,-3.3799999999999955,42.52,45.9,-1.629999999999999,9.57,11.2,1.040000000000001,15.4,14.36
901,"Wien 1.,Innere Stadt",-13.980000000000018,236.26,250.24,3.16,22.12,18.96,-1.7200000000000024,17.7,19.42,-2.789999999999999,24.54,27.33,-0.3099999999999996,5.74,6.05,-0.3000000000000007,8.92,9.22,3.440000000000005,49.34,45.9,-4.259999999999999,6.94,11.2,-1.549999999999999,12.81,14.36
902,"Wien 2.,Leopoldstadt",33.629999999999995,283.87,250.24,2.9399999999999977,21.9,18.96,0.6599999999999966,20.08,19.42,7.079999999999998,34.41,27.33,0.08000000000000007,6.13,6.05,-1.450000000000001,7.77,9.22,16.04,61.94,45.9,-1.9899999999999984,9.21,11.2,1.3500000000000014,15.71,14.36
903,"Wien 3.,Landstraße",17.159999999999968,267.4,250.24,-0.4499999999999993,18.51,18.96,0.1999999999999993,19.62,19.42,0.22000000000000242,27.55,27.33,-0.09999999999999964,5.95,6.05,1.3499999999999996,10.57,9.22,11.25,57.15,45.9,-0.05999999999999872,11.14,11.2,-0.7199999999999989,13.64,14.36
904,"Wien 4.,Wieden",18.80000000000001,269.04,250.24,2.8299999999999983,21.79,18.96,4.239999999999998,23.66,19.42,1.9200000000000017,29.25,27.33,4.069999999999999,10.12,6.05,0.3099999999999987,9.53,9.22,3.3400000000000034,49.24,45.9,-1.75,9.45,11.2,-2.5599999999999987,11.8,14.36
905,"Wien 5.,Margareten",25.96999999999997,276.21,250.24,3.599999999999998,22.56,18.96,2.849999999999998,22.27,19.42,0.7900000000000027,28.12,27.33,0.1900000000000004,6.24,6.05,-1.0500000000000007,8.17,9.22,24.199999999999996,70.1,45.9,-1.6799999999999997,9.52,11.2,-5.289999999999999,9.07,14.36
906,"Wien 6.,Mariahilf",12.610000000000014,262.85,250.24,7.099999999999998,26.06,18.96,4.84,24.26,19.42,-1.7299999999999969,25.6,27.33,1.5899999999999999,7.64,6.05,0.7899999999999991,10.01,9.22,5.840000000000003,51.74,45.9,-4.279999999999999,6.92,11.2,-1.129999999999999,13.23,14.36
907,"Wien 7.,Neubau",6.039999999999964,256.28,250.24,4.899999999999999,23.86,18.96,0.08999999999999986,19.51,19.42,1.9100000000000001,29.24,27.33,-3.29,2.76,6.05,-1.6000000000000005,7.62,9.22,3.770000000000003,49.67,45.9,-3.3099999999999996,7.89,11.2,0.2900000000000009,14.65,14.36
908,"Wien 8.,Josefstadt",5.239999999999981,255.48,250.24,-2.34,16.62,18.96,4.169999999999998,23.59,19.42,1.0500000000000007,28.38,27.33,-1.7400000000000002,4.31,6.05,3.66,12.88,9.22,-2.780000000000001,43.12,45.9,-2.6999999999999993,8.5,11.2,1.4900000000000002,15.85,14.36
909,"Wien 9.,Alsergrund",10.70999999999998,260.95,250.24,-3.6700000000000017,15.29,18.96,8.619999999999997,28.04,19.42,-1.0599999999999987,26.27,27.33,2.13,8.18,6.05,1.2299999999999986,10.45,9.22,4.170000000000002,50.07,45.9,-1.1799999999999997,10.02,11.2,-2.1099999999999994,12.25,14.36
910,"Wien 10.,Favoriten",38.75999999999999,289,250.24,3.6799999999999997,22.64,18.96,4.949999999999999,24.37,19.42,4.850000000000001,32.18,27.33,-0.79,5.26,6.05,-0.9500000000000011,8.27,9.22,16.660000000000004,62.56,45.9,0.5600000000000005,11.76,11.2,-3.369999999999999,10.99,14.36
911,"Wien 11.,Simmering",61.18000000000001,311.42,250.24,2.710000000000001,21.67,18.96,6.239999999999998,25.66,19.42,8.800000000000004,36.13,27.33,0.07000000000000028,6.12,6.05,-0.05000000000000071,9.17,9.22,25.869999999999997,71.77,45.9,-1.2799999999999994,9.92,11.2,0.040000000000000924,14.4,14.36
912,"Wien 12.,Meidling",37.879999999999995,288.12,250.24,2.629999999999999,21.59,18.96,6.5,25.92,19.42,5.660000000000004,32.99,27.33,1.54,7.59,6.05,0.2599999999999998,9.48,9.22,14.850000000000001,60.75,45.9,-3.129999999999999,8.07,11.2,0.9100000000000001,15.27,14.36
913,"Wien 13.,Hietzing",2.280000000000001,252.52,250.24,5.93,24.89,18.96,5.18,24.6,19.42,1.6700000000000017,29,27.33,-0.96,5.09,6.05,-0.41999999999999993,8.8,9.22,-3.1299999999999955,42.77,45.9,-3.999999999999999,7.2,11.2,1.4100000000000001,15.77,14.36
914,"Wien 14.,Penzing",14.529999999999973,264.77,250.24,2.1199999999999974,21.08,18.96,0.09999999999999787,19.52,19.42,5.109999999999999,32.44,27.33,1.1600000000000001,7.21,6.05,-0.5400000000000009,8.68,9.22,12.520000000000003,58.42,45.9,-2.26,8.94,11.2,-0.02999999999999936,14.33,14.36
915,"Wien 15.,Rudolfsheim-Fünfhaus",37.68000000000001,287.92,250.24,1.3399999999999999,20.3,18.96,1,20.42,19.42,6.410000000000004,33.74,27.33,-2.07,3.98,6.05,0.6899999999999995,9.91,9.22,21.740000000000002,67.64,45.9,-0.5199999999999996,10.68,11.2,-0.6499999999999986,13.71,14.36
916,"Wien 16.,Ottakring",22.69999999999999,272.94,250.24,1.2699999999999996,20.23,18.96,2.2799999999999976,21.7,19.42,3.6000000000000014,30.93,27.33,-0.6299999999999999,5.42,6.05,1.8399999999999999,11.06,9.22,16.15,62.05,45.9,-1.299999999999999,9.9,11.2,0.19000000000000128,14.55,14.36
917,"Wien 17.,Hernals",8.680000000000007,258.92,250.24,-2.16,16.8,18.96,7.979999999999997,27.4,19.42,-0.7799999999999976,26.55,27.33,-2.04,4.01,6.05,2.09,11.31,9.22,13.990000000000002,59.89,45.9,-3.039999999999999,8.16,11.2,-4,10.36,14.36
918,"Wien 18.,Währing",-5.170000000000016,245.07,250.24,0.5199999999999996,19.48,18.96,5.079999999999998,24.5,19.42,-1.5499999999999972,25.78,27.33,2.13,8.18,6.05,-1.7500000000000009,7.47,9.22,3.950000000000003,49.85,45.9,-1.1199999999999992,10.08,11.2,-1.7599999999999998,12.6,14.36
919,"Wien 19.,Döbling",6.579999999999984,256.82,250.24,2.25,21.21,18.96,3.1099999999999994,22.53,19.42,1.2600000000000016,28.59,27.33,0.6500000000000004,6.7,6.05,0.06999999999999851,9.29,9.22,2.75,48.65,45.9,-3.6399999999999997,7.56,11.2,-0.8599999999999994,13.5,14.36
920,"Wien 20.,Brigittenau",43.69,293.93,250.24,7.879999999999999,26.84,18.96,1.5599999999999987,20.98,19.42,3.080000000000002,30.41,27.33,-0.2400000000000002,5.81,6.05,1.6499999999999986,10.87,9.22,24.330000000000005,70.23,45.9,-0.8499999999999996,10.35,11.2,-0.3999999999999986,13.96,14.36
921,"Wien 21.,Floridsdorf",40.24000000000001,290.48,250.24,2.4299999999999997,21.39,18.96,2.7099999999999973,22.13,19.42,1.9700000000000024,29.3,27.33,-0.6399999999999997,5.41,6.05,0.8499999999999996,10.07,9.22,20.500000000000007,66.4,45.9,0.2900000000000009,11.49,11.2,0.4800000000000004,14.84,14.36
922,"Wien 22.,Donaustadt",23.379999999999995,273.62,250.24,3.1400000000000006,22.1,18.96,0.75,20.17,19.42,5.200000000000003,32.53,27.33,-0.8099999999999996,5.24,6.05,2.6899999999999995,11.91,9.22,16.96,62.86,45.9,-1.709999999999999,9.49,11.2,-1.4399999999999995,12.92,14.36
923,"Wien 23.,Liesing",7.269999999999982,257.51,250.24,4.669999999999998,23.63,18.96,4.049999999999997,23.47,19.42,5.079999999999998,32.41,27.33,1.4100000000000001,7.46,6.05,-1.1300000000000008,8.09,9.22,0.28000000000000114,46.18,45.9,-2.6099999999999994,8.59,11.2,-1.6799999999999997,12.68,14.36
